-6.715858    0.986067  0.004610  0.981456 
-6.700850    1.026309  0.004625  1.021683 
-6.685843    1.071230  0.004640  1.066590 
-6.670835    1.121431  0.004655  1.116776 
-6.655828    1.177445  0.004671  1.172774 
-6.640820    1.239675  0.004686  1.234989 
-6.625813    1.308341  0.004702  1.303639 
-6.610805    1.383345  0.004719  1.378626 
-6.595798    1.464131  0.004736  1.459396 
-6.580790    1.549674  0.004753  1.544921 
-6.565783    1.638655  0.004771  1.633884 
-6.550775    1.729745  0.004790  1.724955 
-6.535768    1.821867  0.004810  1.817057 
-6.520760    1.914419  0.004831  1.909588 
-6.505753    2.007408  0.004853  2.002555 
-6.490745    2.101386  0.004877  2.096509 
-6.475738    2.197124  0.004903  2.192221 
-6.460730    2.295188  0.004931  2.290258 
-6.445723    2.395630  0.004962  2.390668 
-6.430715    2.497671  0.004995  2.492676 
-6.415708    2.599281  0.005031  2.594250 
-6.400700    2.696863  0.005070  2.691793 
-6.385693    2.785457  0.005108  2.780349 
-6.370685    2.859592  0.005145  2.854448 
-6.355678    2.914490  0.005175  2.909315 
-6.340670    2.947204  0.005196  2.942009 
-6.325663    2.957335  0.005205  2.952129 
-6.310655    2.947026  0.005206  2.941820 
-6.295648    2.920157  0.005200  2.914957 
-6.280640    2.881114  0.005191  2.875923 
-6.265633    2.833866  0.005182  2.828683 
-6.250625    2.781707  0.005176  2.776531 
-6.235618    2.727436  0.005172  2.722264 
-6.220610    2.673449  0.005171  2.668278 
-6.205603    2.621522  0.005173  2.616350 
-6.190595    2.572591  0.005177  2.567415 
-6.175588    2.526917  0.005182  2.521734 
-6.160580    2.484569  0.005190  2.479379 
-6.145573    2.445744  0.005199  2.440545 
-6.130565    2.410683  0.005209  2.405474 
-6.115558    2.379428  0.005220  2.374209 
-6.100550    2.351700  0.005232  2.346469 
-6.085543    2.326901  0.005244  2.321657 
-6.070535    2.304262  0.005257  2.299005 
-6.055528    2.283046  0.005271  2.277775 
-6.040520    2.262639  0.005285  2.257354 
-6.025513    2.242504  0.005299  2.237205 
-6.010505    2.222150  0.005314  2.216837 
-5.995498    2.201193  0.005329  2.195865 
-5.980490    2.179543  0.005344  2.174200 
-5.965483    2.157712  0.005359  2.152353 
-5.950475    2.137016  0.005375  2.131642 
-5.935468    2.119256  0.005391  2.113865 
-5.920460    2.105850  0.005407  2.100443 
-5.905453    2.097057  0.005423  2.091634 
-5.890445    2.091927  0.005439  2.086488 
-5.875438    2.088916  0.005456  2.083460 
-5.860430    2.086560  0.005472  2.081088 
-5.845423    2.083830  0.005489  2.078341 
-5.830415    2.080278  0.005506  2.074772 
-5.815408    2.076115  0.005523  2.070592 
-5.800400    2.072135  0.005540  2.066595 
-5.785393    2.069442  0.005558  2.063884 
-5.770385    2.068966  0.005575  2.063391 
-5.755378    2.070919  0.005593  2.065327 
-5.740370    2.074537  0.005610  2.068927 
-5.725363    2.078383  0.005628  2.072755 
-5.710355    2.081057  0.005646  2.075411 
-5.695348    2.081879  0.005664  2.076215 
-5.680340    2.081044  0.005682  2.075362 
-5.665333    2.079113  0.005700  2.073413 
-5.650325    2.076346  0.005719  2.070627 
-5.635318    2.072477  0.005737  2.066740 
-5.620310    2.067118  0.005756  2.061363 
-5.605303    2.060387  0.005774  2.054613 
-5.590295    2.053129  0.005793  2.047336 
-5.575288    2.046498  0.005812  2.040686 
-5.560280    2.041260  0.005831  2.035430 
-5.545273    2.037428  0.005850  2.031579 
-5.530265    2.034490  0.005869  2.028622 
-5.515258    2.032026  0.005888  2.026138 
-5.500250    2.030145  0.005907  2.024238 
-5.485243    2.029393  0.005927  2.023466 
-5.470235    2.030254  0.005947  2.024308 
